title,brand,model,price,year,body_type,volume,fuel,gearbox,type
BMW 525,BMW,525,5000000,2001,седан,2.5,бензин,автомат,Б/у
BMW 525,BMW,525,3000000,1991,седан,2.5,бензин,механика,Б/у
BMW 520,BMW,520,1400000,1990,седан,2.0,бензин,механика,Б/у
BMW X7,BMW,X7,90000000,2023,кроссовер,4.4,бензин,автомат,Б/у
BMW 320,BMW,320,1600000,1995,седан,2.0,бензин,автомат,Б/у
BMW X5,BMW,X5,8300000,2006,кроссовер,4.8,бензин,автомат,Б/у
BMW X5,BMW,X5,6000000,2004,кроссовер,3.0,бензин,автомат,Б/у
BMW X3,BMW,X3,21500000,2021,кроссовер,2.0,бензин,автомат,Б/у
BMW 325,BMW,325,2500000,1989,седан,2.5,бензин,механика,Б/у
BMW 325,BMW,325,3000000,2000,седан,2.5,бензин,автомат,Б/у
BMW 318,BMW,318,1350000,1995,седан,1.8,бензин,механика,Б/у
BMW 325,BMW,325,8500000,2006,седан,2.5,бензин,автомат,Б/у
BMW 520,BMW,520,1200000,1993,седан,2.0,бензин,автомат,Б/у
BMW 320,BMW,320,1100000,1991,седан,2.0,бензин,механика,Б/у
BMW X5,BMW,X5,8500000,2008,кроссовер,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,13700000,2014,кроссовер,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,2100000,1999,седан,2.0,бензин,механика,Б/у
BMW 530,BMW,530,6300000,2000,седан,3.0,бензин,автомат,Б/у
BMW 328,BMW,328,6500000,2014,седан,2.0,бензин,автомат,Б/у
BMW 750,BMW,750,29500000,2016,седан,4.4,бензин,автомат,Б/у
BMW 528,BMW,528,12500000,2016,седан,2.0,бензин,автомат,Б/у
BMW 330,BMW,330,3700000,2010,купе,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,2000000,1992,седан,2.0,бензин,механика,Б/у
BMW 540,BMW,540,2900000,1993,седан,4.0,бензин,автомат,Б/у
BMW 735,BMW,735,5300000,1998,седан,3.5,бензин,автомат,Б/у
BMW 523,BMW,523,2390000,1997,седан,2.5,бензин,автомат,Б/у
BMW X5,BMW,X5,5500000,2005,кроссовер,3.0,бензин,автомат,Б/у
BMW 740,BMW,740,68000000,2023,седан,3.0,бензин,автомат,Б/у
BMW 518,BMW,518,1300000,1994,седан,1.8,бензин,механика,Б/у
BMW X5,BMW,X5,16700000,2017,кроссовер,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,1000000,1988,седан,2.0,бензин,механика,Б/у
BMW 730,BMW,730,1750000,1993,седан,3.0,бензин,автомат,Б/у
BMW X3,BMW,X3,5000000,2005,кроссовер,2.5,бензин,автомат,Б/у
BMW 520,BMW,520,750000,1991,седан,2.0,бензин,механика,Б/у
BMW X5,BMW,X5,6000000,2011,кроссовер,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,1100000,1992,седан,2.0,бензин,механика,Б/у
BMW 430,BMW,430,15000000,2020,купе,2.0,бензин,автомат,Б/у
BMW 550,BMW,550,41800000,2021,седан,4.4,бензин,автомат,Б/у
BMW 525,BMW,525,3200000,1996,седан,2.5,бензин,механика,Б/у
BMW 430,BMW,430,15500000,2020,купе,2.0,бензин,автомат,Б/у
BMW 316,BMW,316,1000000,1995,хэтчбек,1.6,бензин,автомат,Б/у
BMW X6,BMW,X6,7500000,2008,кроссовер,4.4,бензин,автомат,Б/у
BMW X5,BMW,X5,46990000,2023,кроссовер,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,8000000,2002,кроссовер,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,1270000,1990,седан,2.5,бензин,механика,Б/у
BMW 320,BMW,320,3500000,2005,седан,2.2,бензин,автомат,Б/у
BMW X5,BMW,X5,5330000,2001,кроссовер,3.0,бензин,автомат,Б/у
BMW 530,BMW,530,3500000,1993,седан,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,4990000,2002,кроссовер,4.6,бензин,автомат,Б/у
BMW 740,BMW,740,15000000,2019,седан,3.0,бензин,автомат,Б/у
BMW X6,BMW,X6,21999999,2017,кроссовер,3.0,бензин,автомат,Б/у
BMW 728,BMW,728,4000000,1996,седан,2.8,бензин,автомат,Б/у
BMW X1,BMW,X1,12500000,2016,кроссовер,2.0,бензин,автомат,Б/у
BMW X6,BMW,X6,72000000,2024,кроссовер,3.0,бензин,автомат,Б/у
BMW 318,BMW,318,400000,1995,седан,1.8,бензин,автомат,Б/у
BMW X5,BMW,X5,34800000,2020,кроссовер,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,1700000,1994,седан,2.5,бензин,автомат,Б/у
BMW 528,BMW,528,1950000,1996,седан,2.8,бензин,автомат,Б/у
BMW 325,BMW,325,1950000,1991,седан,2.5,бензин,автомат,Б/у
BMW 420,BMW,420,26990000,2021,купе,2.0,бензин,автомат,Б/у
BMW 528,BMW,528,2000000,1998,седан,2.8,бензин,автомат,Б/у
BMW 530,BMW,530,14500000,2017,седан,2.0,бензин,автомат,Б/у
BMW 735,BMW,735,3700000,1996,седан,3.5,бензин,автомат,Б/у
BMW 528,BMW,528,9400000,2011,седан,3.0,бензин,автомат,Б/у
BMW 528,BMW,528,4000000,1997,седан,2.8,бензин,автомат,Б/у
BMW 525,BMW,525,890000,1990,седан,2.5,бензин,механика,Б/у
BMW 318,BMW,318,2500000,2001,седан,1.9,бензин,механика,Б/у
BMW X5,BMW,X5,36000000,2020,кроссовер,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,2400000,1992,седан,2.5,бензин,автомат,Б/у
BMW 325,BMW,325,4400000,2002,седан,2.5,бензин,автомат,Б/у
BMW 530,BMW,530,6200000,2005,седан,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,1750000,1993,седан,2.5,бензин,механика,Б/у
BMW 540,BMW,540,28500000,2020,седан,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,3800000,2002,седан,2.5,бензин,автомат,Б/у
BMW 428,BMW,428,12000000,2014,лифтбек,2.0,бензин,автомат,Б/у
BMW 528,BMW,528,2800000,1996,седан,2.8,бензин,автомат,Б/у
BMW 330,BMW,330,10000000,2002,универсал,3.0,бензин,автомат,Б/у
BMW M235,BMW,M235,22900000,2021,седан,2.0,бензин,автомат,Б/у
BMW 325,BMW,325,1500000,1994,седан,2.5,бензин,механика,Б/у
BMW 740,BMW,740,2500000,1994,седан,4.4,бензин,автомат,Б/у
BMW 320,BMW,320,5900000,2011,седан,2.0,бензин,автомат,Б/у
BMW 525,BMW,525,1880000,1992,седан,2.5,бензин,механика,Б/у
BMW 320,BMW,320,6300000,2007,седан,2.0,бензин,автомат,Б/у
BMW 528,BMW,528,9900000,2009,седан,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,900000,1991,седан,2.0,бензин,автомат,Б/у
BMW X7,BMW,X7,40000000,2021,кроссовер,4.4,бензин,автомат,Б/у
BMW 520,BMW,520,1350000,1989,седан,2.4,бензин,механика,Б/у
BMW 528,BMW,528,3000000,1994,седан,2.8,бензин,механика,Б/у
BMW X6,BMW,X6,18700000,2016,кроссовер,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,3500000,1994,седан,2.5,бензин,механика,Б/у
BMW 530,BMW,530,6300000,2007,седан,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,2200000,1990,седан,2.5,бензин,механика,Б/у
BMW 730,BMW,730,3300000,1995,седан,3.0,бензин,автомат,Б/у
BMW 523,BMW,523,9000000,2010,седан,2.5,бензин,автомат,Б/у
BMW 535,BMW,535,15500000,2015,седан,3.0,бензин,автомат,Б/у
BMW Gran Turismo,BMW,Gran Turismo,15000000,2012,лифтбек,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,1600000,1993,седан,2.0,газ-бензин,механика,Б/у
BMW X1,BMW,X1,18000000,2022,кроссовер,2.0,бензин,автомат,Б/у
BMW Gran Turismo,BMW,Gran Turismo,15700000,2012,лифтбек,3.0,бензин,автомат,Б/у
BMW 518,BMW,518,900000,1993,седан,1.8,бензин,механика,Б/у
BMW 520,BMW,520,650000,1990,седан,2.0,бензин,механика,Б/у
BMW 135,BMW,135,13999000,2008,купе,3.0,бензин,механика,Б/у
BMW X6 M,BMW,X6 M,16000000,2012,кроссовер,4.4,бензин,автомат,Б/у
BMW X5,BMW,X5,63000000,2025,кроссовер,3.0,бензин,автомат,Б/у
BMW 528,BMW,528,1800000,1997,седан,2.8,бензин,механика,Б/у
BMW X5,BMW,X5,7200000,2003,кроссовер,4.6,бензин,автомат,Б/у
BMW X5,BMW,X5,37000000,2022,кроссовер,3.0,бензин,автомат,Б/у
BMW 330,BMW,330,12300000,2020,седан,2.0,бензин,автомат,Б/у
BMW 528,BMW,528,8000000,2012,седан,2.0,бензин,автомат,Б/у
BMW X6,BMW,X6,16000000,2015,кроссовер,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,4700000,2003,кроссовер,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,12000000,2012,кроссовер,3.0,бензин,автомат,Б/у
BMW M6,BMW,M6,10000000,2015,седан,4.4,бензин,робот,Б/у
BMW X7,BMW,X7,46700000,2021,кроссовер,3.0,бензин,автомат,Б/у
BMW Gran Turismo,BMW,Gran Turismo,15900000,2012,лифтбек,3.0,бензин,автомат,Б/у
BMW 323,BMW,323,2800000,1995,хэтчбек,2.5,бензин,механика,Б/у
BMW 530,BMW,530,5200000,2001,седан,3.0,бензин,автомат,Б/у
BMW 735,BMW,735,3900000,2004,седан,3.6,бензин,автомат,Б/у
BMW 540,BMW,540,24000000,2019,седан,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,2200000,1995,седан,2.5,бензин,механика,Б/у
BMW 535,BMW,535,13700000,2013,седан,3.0,дизель,автомат,Б/у
BMW X3,BMW,X3,35300000,2024,кроссовер,2.0,гибрид,автомат,Б/у
BMW X5,BMW,X5,7000000,2005,кроссовер,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,1650000,1994,седан,2.5,газ-бензин,механика,Б/у
BMW 435,BMW,435,9000000,2015,купе,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,4150000,2000,седан,2.5,бензин,автомат,Б/у
BMW 530,BMW,530,6500000,2003,седан,3.0,дизель,автомат,Б/у
BMW 540,BMW,540,2500000,1999,седан,4.4,бензин,автомат,Б/у
BMW 328,BMW,328,9000000,2013,седан,2.0,бензин,автомат,Б/у
BMW 520,BMW,520,2350000,1997,седан,2.0,бензин,механика,Б/у
BMW 528,BMW,528,10600000,2013,седан,2.0,бензин,автомат,Б/у
BMW 523,BMW,523,9900000,2010,седан,2.5,бензин,автомат,Б/у
BMW X5,BMW,X5,32700000,2019,кроссовер,3.0,бензин,автомат,Б/у
BMW 730,BMW,730,4300000,1994,седан,3.0,бензин,механика,Б/у
BMW 528,BMW,528,8000000,2014,седан,2.8,бензин,автомат,Б/у
BMW 523,BMW,523,10000000,2010,седан,2.5,бензин,автомат,Б/у
BMW X7,BMW,X7,55000000,2021,кроссовер,3.0,бензин,автомат,Б/у
BMW 318,BMW,318,4500000,2003,седан,1.8,бензин,механика,Б/у
BMW 530,BMW,530,6000000,2005,седан,3.0,бензин,автомат,Б/у
BMW 528,BMW,528,5000000,2000,седан,2.8,газ-бензин,автомат,Б/у
BMW 520,BMW,520,2200000,1993,седан,2.0,бензин,автомат,Б/у
BMW 435,BMW,435,7950000,2015,лифтбек,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,10800000,2015,кроссовер,3.0,бензин,автомат,Б/у
BMW 745,BMW,745,1200000,2002,седан,4.4,бензин,автомат,Б/у
BMW 540,BMW,540,20500000,2017,седан,3.0,бензин,автомат,Б/у
BMW 318,BMW,318,550000,1992,седан,1.8,бензин,механика,Б/у
BMW 728,BMW,728,3000000,1997,седан,2.8,газ-бензин,автомат,Б/у
BMW 520,BMW,520,600000,1991,седан,2.0,бензин,механика,Б/у
BMW 530,BMW,530,5700000,2005,седан,3.0,бензин,автомат,Б/у
BMW 523,BMW,523,5800000,2007,седан,2.5,бензин,механика,Б/у
BMW X6 XDrive 40i,BMW,X6 XDrive 40i,71731365,2025,кроссовер,3.0,бензин,автомат,новый
BMW 735,BMW,735,5000000,2003,седан,3.6,бензин,автомат,Б/у
BMW 525,BMW,525,1320000,1990,седан,2.5,бензин,механика,Б/у
BMW 525,BMW,525,2000000,1994,седан,2.5,бензин,механика,Б/у
BMW X5,BMW,X5,22000000,2007,кроссовер,4.8,бензин,автомат,Б/у
BMW 328,BMW,328,5000000,1999,седан,2.8,бензин,автомат,Б/у
BMW X3 XDrive 20i,BMW,X3 XDrive 20i,52882594,2025,кроссовер,2.0,бензин,автомат,новый
BMW X6,BMW,X6,8250000,2008,кроссовер,3.0,бензин,автомат,Б/у
BMW 523,BMW,523,7000000,2010,седан,2.5,бензин,автомат,Б/у
BMW 530,BMW,530,25000000,2023,седан,2.0,бензин,автомат,Б/у
BMW 520,BMW,520,870000,1991,седан,2.0,бензин,механика,Б/у
BMW 530,BMW,530,8500000,2008,седан,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,2000000,1989,седан,2.0,бензин,механика,Б/у
BMW 528,BMW,528,2300000,1997,седан,2.8,бензин,автомат,Б/у
BMW 525,BMW,525,3400000,2000,седан,2.5,бензин,автомат,Б/у
BMW X5,BMW,X5,6600000,2001,кроссовер,3.0,бензин,автомат,Б/у
BMW 728,BMW,728,1700000,1998,седан,2.8,бензин,автомат,Б/у
BMW 520,BMW,520,37894737,2024,седан,2.0,бензин,автомат,Б/у
BMW 523,BMW,523,7800000,2011,седан,2.5,бензин,автомат,Б/у
BMW X5,BMW,X5,45000000,2021,кроссовер,3.0,бензин,автомат,Б/у
BMW X7,BMW,X7,43000000,2021,кроссовер,3.0,бензин,автомат,Б/у
BMW 318,BMW,318,850000,1993,седан,1.8,бензин,механика,Б/у
BMW 540,BMW,540,22000000,2018,седан,3.0,бензин,автомат,Б/у
BMW X3,BMW,X3,10000000,2014,кроссовер,2.0,бензин,автомат,Б/у
BMW 325,BMW,325,1700000,1994,седан,2.5,бензин,автомат,Б/у
BMW 528,BMW,528,2300000,2000,седан,2.8,газ-бензин,автомат,Б/у
BMW X6,BMW,X6,9200000,2008,кроссовер,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,3000000,1996,седан,2.5,бензин,автомат,Б/у
BMW 318,BMW,318,4000000,2006,седан,2.0,бензин,автомат,Б/у
BMW 525,BMW,525,1800000,1990,седан,2.5,бензин,автомат,Б/у
BMW 523,BMW,523,3500000,1997,седан,2.5,бензин,механика,Б/у
BMW 520,BMW,520,3700000,2001,седан,2.2,бензин,автомат,Б/у
BMW 328,BMW,328,1250000,1993,седан,2.8,бензин,механика,Б/у
BMW X7,BMW,X7,60000000,2021,кроссовер,4.4,бензин,автомат,Б/у
BMW X5,BMW,X5,42500000,2021,кроссовер,3.0,гибрид,автомат,Б/у
BMW 728,BMW,728,3300000,1997,седан,2.8,бензин,автомат,Б/у
BMW 545,BMW,545,3500000,2005,седан,4.4,бензин,автомат,Б/у
BMW 540,BMW,540,4700000,1994,седан,4.4,бензин,механика,Б/у
BMW 540,BMW,540,18500000,2018,седан,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,2800000,1994,седан,2.5,бензин,автомат,Б/у
BMW 745,BMW,745,4500000,2002,седан,4.4,бензин,автомат,Б/у
BMW 525,BMW,525,2700000,1997,седан,2.5,бензин,автомат,Б/у
BMW 540,BMW,540,17900000,2017,седан,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,800000,1984,седан,2.0,бензин,механика,Б/у
BMW 728,BMW,728,1800000,1995,седан,2.8,бензин,автомат,Б/у
BMW X5,BMW,X5,15700000,2015,кроссовер,3.0,бензин,автомат,Б/у
BMW 735,BMW,735,1700000,1993,седан,3.5,газ-бензин,механика,Б/у
BMW 523,BMW,523,1600000,1997,седан,2.5,бензин,механика,Б/у
BMW 745,BMW,745,3300000,2003,седан,4.4,бензин,автомат,Б/у
BMW 535,BMW,535,11000000,2015,седан,3.0,бензин,автомат,Б/у
BMW 318,BMW,318,3000000,1998,седан,1.9,бензин,механика,Б/у
BMW 325,BMW,325,1800000,1985,купе,2.7,бензин,механика,Б/у
BMW 730,BMW,730,5000000,1995,седан,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,52500000,2023,кроссовер,3.0,бензин,автомат,Б/у
BMW 535,BMW,535,9500000,2011,седан,3.0,бензин,автомат,Б/у
BMW 318,BMW,318,1500000,1996,седан,1.6,бензин,механика,Б/у
BMW 530,BMW,530,1250000,1993,седан,2.8,бензин,механика,Б/у
BMW 550,BMW,550,9400000,2008,седан,4.8,бензин,автомат,Б/у
BMW 318,BMW,318,2000000,1994,седан,1.8,бензин,автомат,Б/у
